10,-63,11
10,-63,9
12,-63,10
12,-63,10
13,-65,10
13,-66,10
11,-66,9
10,-63,9
11,-62,9
10,-62,8
10,-63,7
10,-64,6
11,-64,5
11,-63,5
13,-62,4
14,-62,4
18,-63,3
19,-66,1
19,-69,-1
19,-71,-3
20,-70,-3
20,-64,-4
22,-60,-2
22,-59,-1
23,-60,-1
24,-60,-2
24,-59,-2
25,-55,-3
26,-53,-2
26,-52,-1
27,-52,-1
29,-53,-1
30,-55,-1
31,-56,-1
32,-59,1
33,-60,1
32,-59,3
31,-60,5
30,-59,6
28,-58,8
26,-57,10
25,-58,10
22,-64,9
19,-70,6
17,-73,0
15,-66,-3
5,-57,-10
27,-66,3
48,-74,12
41,-58,21
24,-52,18
25,-51,5
34,-45,10
26,-43,5
30,-46,5
40,-49,12
48,-48,23
48,-46,20
38,-44,12
25,-41,8
21,-42,10
15,-47,11
11,-53,16
17,-55,23
18,-56,21
12,-55,16
12,-59,15
20,-63,26
26,-63,31
20,-57,30
6,-57,18
0,-60,11
18,-62,10
27,-63,15
8,-78,8
6,-86,-1
16,-88,7
3,-82,6
5,-77,3
17,-67,-7
15,-69,-2
14,-67,-6
14,-68,-17
20,-64,-19
22,-55,-33
34,-44,-34
30,-38,-38
21,-35,-39
20,-36,-36
15,-36,-30
3,-38,-23
0,-40,-17
-25,-48,-22
-17,-49,-31
64,-55,-45
52,-38,-50
56,-24,-62
93,-10,-53
73,-10,-46
35,-10,-33
20,-8,-23
12,-8,-31
40,-5,-39
53,-8,-37
52,-19,-46
53,-17,-42
61,-16,-50
63,-9,-46
58,-6,-45
37,1,-37
43,2,-44
40,3,-44
32,6,-37
38,8,-37
37,10,-56
22,-1,-65
37,-10,-61
62,-22,-48
55,-24,-48
31,-9,-51
44,-15,-45
55,-14,-53
16,-28,-52
32,-35,-36
53,-36,-45
32,-27,-53
32,-24,-42
53,-21,-25
51,-17,-26
48,-11,-34
38,-10,-37
47,-14,-32
56,-22,-19
57,-23,-18
44,-21,-22
37,-18,-24
42,-14,-30
55,-10,-38
58,-5,-43
53,-7,-44
40,-9,-35
52,-16,-33
59,-25,-44
49,-24,-37
50,-20,-18
39,-13,-17
43,-11,-18
61,-12,-29
55,-14,-31
45,-16,-26
41,-18,-26
35,-15,-28
49,-3,-39
52,-4,-49
63,-8,-62
37,-9,-42
29,-14,-32
58,-21,-34
56,-18,-34
46,-17,-38
47,-19,-39
46,-19,-40
44,-18,-40
45,-17,-39
47,-18,-39
46,-18,-42
47,-17,-40
48,-16,-31
49,-17,-28
50,-21,-27
42,-31,-28
38,-34,-29
37,-38,-29
35,-40,-24
35,-45,-21
39,-46,-20
41,-49,-18
38,-50,-18
34,-52,-22
34,-53,-23
33,-54,-18
34,-54,-16
34,-54,-15
32,-51,-15
29,-49,-16
26,-49,-16
26,-49,-15
29,-52,-14
33,-54,-13
34,-55,-13
33,-53,-14
33,-54,-15
31,-55,-17
30,-56,-17
30,-56,-17
29,-54,-17
28,-53,-16
29,-50,-16
29,-47,-17
29,-46,-17
31,-42,-17
32,-42,-18
31,-41,-19
28,-45,-24
28,-49,-26
32,-60,-27
35,-63,-24
41,-64,-16
37,-57,-15
33,-53,-16
29,-48,-20
28,-46,-22
29,-48,-21
33,-50,-15
34,-50,-13
35,-50,-11
34,-51,-11
33,-50,-12
33,-50,-13
33,-50,-14
28,-51,-17
27,-52,-17
29,-54,-18
33,-53,-18
35,-52,-18
35,-49,-21
33,-48,-22
32,-48,-23
34,-47,-23
34,-45,-24
33,-42,-25
34,-41,-26
37,-41,-27
40,-40,-29
39,-40,-29
38,-39,-29
38,-39,-31
38,-38,-34
40,-37,-33
41,-37,-34
40,-39,-35
43,-41,-35
45,-40,-30
39,-38,-31
37,-36,-32
37,-33,-27
38,-32,-32
44,-31,-40
41,-30,-33
46,-31,-35
46,-30,-41
45,-31,-35
43,-29,-30
38,-29,-24
34,-26,-22
37,-28,-23
40,-28,-21
39,-28,-28
47,-27,-32
47,-25,-30
43,-22,-34
47,-23,-36
45,-23,-32
45,-23,-35
46,-23,-44
49,-23,-39
47,-23,-38
46,-23,-34
44,-20,-42
42,-17,-43
41,-15,-40
46,-15,-42
43,-12,-43
38,-10,-44
35,-10,-48
43,-8,-46
42,-7,-45
47,-10,-45
41,-10,-47
41,-11,-45
42,-18,-38
42,-19,-42
42,-18,-42
47,-19,-37
44,-18,-35
42,-19,-38
47,-19,-38
48,-19,-39
42,-17,-37
42,-17,-39
45,-15,-44
45,-12,-45
45,-11,-49
43,-12,-42
42,-14,-36
40,-11,-40
39,-12,-38
48,-15,-39
49,-16,-44
47,-16,-44
41,-15,-38
45,-15,-38
48,-15,-39
46,-15,-37
49,-15,-40
42,-12,-40
46,-11,-38
45,-11,-39
45,-10,-41
46,-11,-41
49,-12,-36
45,-12,-40
45,-10,-41
40,-9,-42
36,-8,-42
43,-11,-39
49,-9,-39
44,-8,-42
43,-7,-42
47,-8,-41
43,-7,-47
43,-6,-44
43,-7,-43
36,-5,-48
37,-5,-47
40,-5,-46
38,-6,-47
40,-6,-47
38,-5,-47
