Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-05-16T08:10:12.169;674467806132541649;-1003;5;-226
2021-05-16T08:10:12.208;674467806172045772;-1001;1;-230
2021-05-16T08:10:12.248;674467806211556972;-998;-1;-230
2021-05-16T08:10:12.287;674467806251068144;-998;2;-228
2021-05-16T08:10:12.327;674467806290579316;-999;4;-224
2021-05-16T08:10:12.366;674467806330090488;-999;6;-227
2021-05-16T08:10:12.406;674467806369601660;-997;4;-229
2021-05-16T08:10:12.445;674467806409112832;-998;1;-228
2021-05-16T08:10:12.485;674467806448624004;-1002;2;-231
2021-05-16T08:10:12.524;674467806488135176;-1007;4;-236
2021-05-16T08:10:12.564;674467806527646348;-1004;4;-234
2021-05-16T08:10:12.603;674467806567157520;-1000;4;-227
2021-05-16T08:10:12.643;674467806606668692;-1001;5;-223
2021-05-16T08:10:12.682;674467806646179864;-1001;3;-222
2021-05-16T08:10:12.722;674467806685691036;-1001;-1;-220
2021-05-16T08:10:12.761;674467806725202208;-1003;1;-222
2021-05-16T08:10:12.801;674467806764713380;-1002;6;-224
2021-05-16T08:10:12.840;674467806804224552;-1001;7;-227
2021-05-16T08:10:12.880;674467806843735724;-1000;5;-228
2021-05-16T08:10:12.919;674467806883246896;-1002;5;-232
2021-05-16T08:10:12.959;674467806922758068;-1006;2;-236
2021-05-16T08:10:12.998;674467806962269240;-1005;-1;-234
2021-05-16T08:10:13.038;674467807001780412;-1001;0;-232
2021-05-16T08:10:13.077;674467807041291584;-1001;1;-230
2021-05-16T08:10:13.117;674467807080802756;-1003;1;-229
2021-05-16T08:10:13.156;674467807120313928;-1001;1;-229
2021-05-16T08:10:13.196;674467807159825100;-1002;1;-228
2021-05-16T08:10:13.235;674467807199336272;-1002;0;-227
2021-05-16T08:10:13.275;674467807238847444;-1002;0;-229
2021-05-16T08:10:13.314;674467807278358616;-1001;4;-229
2021-05-16T08:10:13.354;674467807317869788;-999;6;-224
2021-05-16T08:10:13.393;674467807357380960;-1001;4;-223
2021-05-16T08:10:13.433;674467807396892132;-1002;2;-224
2021-05-16T08:10:13.473;674467807436403304;-1002;1;-226
2021-05-16T08:10:13.512;674467807475914476;-1001;1;-226
2021-05-16T08:10:13.552;674467807515425648;-1000;2;-225
2021-05-16T08:10:13.591;674467807554936820;-999;2;-226
2021-05-16T08:10:13.631;674467807594447992;-998;2;-225
2021-05-16T08:10:13.670;674467807633955157;-1002;2;-230
2021-05-16T08:10:13.710;674467807673462314;-1006;0;-234
2021-05-16T08:10:13.749;674467807712969471;-1002;1;-233
2021-05-16T08:10:13.789;674467807752476628;-999;1;-233
2021-05-16T08:10:13.828;674467807791983785;-1002;1;-230
2021-05-16T08:10:13.868;674467807831490942;-1005;2;-230
2021-05-16T08:10:13.907;674467807870998099;-1001;1;-231
2021-05-16T08:10:13.947;674467807910505256;-999;0;-230
2021-05-16T08:10:13.986;674467807950012413;-1001;0;-231
2021-05-16T08:10:14.026;674467807989519570;-1007;1;-235
2021-05-16T08:10:14.065;674467808029026727;-1008;1;-232
2021-05-16T08:10:14.105;674467808068533884;-1006;2;-225
2021-05-16T08:10:14.144;674467808108041041;-1004;2;-225
2021-05-16T08:10:14.184;674467808147548198;-1001;1;-229
2021-05-16T08:10:14.223;674467808187055355;-1000;1;-228
2021-05-16T08:10:14.263;674467808226562512;-1000;0;-228
2021-05-16T08:10:14.302;674467808266069669;-1000;3;-230
2021-05-16T08:10:14.342;674467808305576826;-1000;4;-228
2021-05-16T08:10:14.381;674467808345083983;-999;0;-226
2021-05-16T08:10:14.421;674467808384591140;-1006;3;-229
2021-05-16T08:10:14.460;674467808424098297;-1009;6;-227
2021-05-16T08:10:14.500;674467808463605454;-1003;6;-225
2021-05-16T08:10:14.539;674467808503112611;-1000;6;-228
2021-05-16T08:10:14.579;674467808542619768;-1000;4;-224
2021-05-16T08:10:14.618;674467808582126925;-1000;2;-224
2021-05-16T08:10:14.658;674467808621634082;-1000;0;-225
2021-05-16T08:10:14.697;674467808661141239;-1000;-1;-225
2021-05-16T08:10:14.737;674467808700648396;-1000;1;-224
2021-05-16T08:10:14.776;674467808740155553;-1001;1;-226
2021-05-16T08:10:14.816;674467808779662710;-1003;2;-228
2021-05-16T08:10:14.855;674467808819169867;-1003;3;-229
2021-05-16T08:10:14.895;674467808858677024;-1004;4;-232
2021-05-16T08:10:14.934;674467808898184181;-1003;5;-233
2021-05-16T08:10:14.974;674467808937691338;-1001;4;-231
2021-05-16T08:10:15.013;674467808977198495;-998;4;-227
2021-05-16T08:10:15.053;674467809016705652;-998;2;-229
2021-05-16T08:10:15.092;674467809056214714;-999;1;-230
2021-05-16T08:10:15.132;674467809095723744;-997;2;-230
2021-05-16T08:10:15.171;674467809135232774;-1006;6;-236
2021-05-16T08:10:15.211;674467809174741804;-1011;5;-237
2021-05-16T08:10:15.250;674467809214250834;-1007;3;-236
2021-05-16T08:10:15.290;674467809253759864;-1004;5;-233
2021-05-16T08:10:15.329;674467809293268894;-1001;4;-230
2021-05-16T08:10:15.369;674467809332777924;-1001;2;-231
2021-05-16T08:10:15.408;674467809372286954;-1001;1;-230
2021-05-16T08:10:15.448;674467809411795984;-1000;3;-229
2021-05-16T08:10:15.487;674467809451305014;-1002;3;-234
2021-05-16T08:10:15.527;674467809490814044;-1007;1;-238
2021-05-16T08:10:15.566;674467809530323074;-1006;2;-235
2021-05-16T08:10:15.606;674467809569832104;-1003;3;-230
2021-05-16T08:10:15.645;674467809609341134;-1002;2;-228
2021-05-16T08:10:15.685;674467809648850164;-998;1;-226
2021-05-16T08:10:15.724;674467809688359194;-1000;1;-223
2021-05-16T08:10:15.764;674467809727868224;-1001;2;-223
2021-05-16T08:10:15.803;674467809767377254;-1001;2;-225
2021-05-16T08:10:15.843;674467809806886284;-1000;0;-227
2021-05-16T08:10:15.883;674467809846395314;-1000;1;-229
2021-05-16T08:10:15.922;674467809885904344;-998;2;-230
2021-05-16T08:10:15.962;674467809925413374;-1004;5;-235
2021-05-16T08:10:16.001;674467809964922404;-1009;6;-230
2021-05-16T08:10:16.041;674467810004431434;-1003;2;-225
2021-05-16T08:10:16.080;674467810043940464;-1000;2;-225
2021-05-16T08:10:16.120;674467810083449494;-1000;1;-223
2021-05-16T08:10:16.159;674467810122958524;-1000;3;-225
2021-05-16T08:10:16.199;674467810162467554;-1001;5;-226
2021-05-16T08:10:16.238;674467810201976584;-1001;5;-225
2021-05-16T08:10:16.278;674467810241485614;-1002;5;-228
2021-05-16T08:10:16.317;674467810280994644;-1006;1;-232
2021-05-16T08:10:16.357;674467810320503674;-1006;2;-233
2021-05-16T08:10:16.396;674467810360012704;-1003;2;-233
2021-05-16T08:10:16.436;674467810399521734;-1001;1;-232
2021-05-16T08:10:16.475;674467810439030764;-1000;2;-230
2021-05-16T08:10:16.515;674467810478538488;-1001;-1;-226
2021-05-16T08:10:16.554;674467810518046180;-1001;2;-225
2021-05-16T08:10:16.594;674467810557553872;-1001;6;-228
2021-05-16T08:10:16.633;674467810597061564;-1000;10;-231
2021-05-16T08:10:16.673;674467810636569256;-999;10;-230
2021-05-16T08:10:16.712;674467810676076948;-997;4;-227
2021-05-16T08:10:16.752;674467810715584640;-1004;3;-231
2021-05-16T08:10:16.791;674467810755092332;-1008;3;-233
2021-05-16T08:10:16.831;674467810794600024;-1002;1;-231
2021-05-16T08:10:16.870;674467810834107716;-1000;1;-228
2021-05-16T08:10:16.910;674467810873615408;-1001;1;-227
2021-05-16T08:10:16.949;674467810913123100;-1000;1;-230
2021-05-16T08:10:16.989;674467810952630792;-1000;2;-228
2021-05-16T08:10:17.028;674467810992138484;-1001;4;-228
2021-05-16T08:10:17.068;674467811031646176;-1002;3;-234
2021-05-16T08:10:17.107;674467811071153868;-1006;1;-237
2021-05-16T08:10:17.147;674467811110661560;-1007;5;-232
2021-05-16T08:10:17.186;674467811150169252;-1004;6;-228
2021-05-16T08:10:17.226;674467811189676944;-1001;5;-228
2021-05-16T08:10:17.265;674467811229184636;-1000;3;-231
2021-05-16T08:10:17.305;674467811268692328;-999;1;-232
2021-05-16T08:10:17.344;674467811308200020;-1005;4;-232
2021-05-16T08:10:17.384;674467811347707712;-1005;4;-231
2021-05-16T08:10:17.423;674467811387215404;-1004;4;-231
2021-05-16T08:10:17.463;674467811426723096;-1006;7;-234
2021-05-16T08:10:17.502;674467811466230788;-1002;4;-234
2021-05-16T08:10:17.542;674467811505738480;-999;3;-230
2021-05-16T08:10:17.581;674467811545246172;-1001;4;-227
2021-05-16T08:10:17.621;674467811584753864;-1002;4;-229
2021-05-16T08:10:17.660;674467811624261556;-1002;2;-231
2021-05-16T08:10:17.700;674467811663769248;-1002;2;-232
2021-05-16T08:10:17.739;674467811703276940;-1004;2;-229
2021-05-16T08:10:17.779;674467811742784632;-1004;2;-227
2021-05-16T08:10:17.818;674467811782292324;-1002;1;-228
2021-05-16T08:10:17.858;674467811821800016;-1002;0;-230
2021-05-16T08:10:17.897;674467811861307708;-1001;1;-230
2021-05-16T08:10:17.937;674467811900804840;-998;4;-230
2021-05-16T08:10:17.976;674467811940301958;-997;4;-229
2021-05-16T08:10:18.016;674467811979799076;-996;5;-229
2021-05-16T08:10:18.055;674467812019296194;-999;5;-231
2021-05-16T08:10:18.095;674467812058793312;-1002;4;-229
2021-05-16T08:10:18.134;674467812098290430;-1000;4;-229
2021-05-16T08:10:18.174;674467812137787548;-997;3;-232
2021-05-16T08:10:18.213;674467812177284666;-997;2;-231
2021-05-16T08:10:18.253;674467812216781784;-999;0;-231
2021-05-16T08:10:18.292;674467812256278902;-1001;1;-232
2021-05-16T08:10:18.332;674467812295776020;-1002;3;-230
2021-05-16T08:10:18.371;674467812335273138;-1001;5;-229
2021-05-16T08:10:18.411;674467812374770256;-1004;5;-235
2021-05-16T08:10:18.450;674467812414267374;-1004;1;-235
2021-05-16T08:10:18.490;674467812453764492;-999;1;-233
2021-05-16T08:10:18.529;674467812493261610;-999;6;-231
2021-05-16T08:10:18.569;674467812532758728;-1000;5;-227
2021-05-16T08:10:18.608;674467812572255846;-1000;4;-229
2021-05-16T08:10:18.648;674467812611752964;-999;1;-229
2021-05-16T08:10:18.687;674467812651250082;-998;-1;-229
2021-05-16T08:10:18.727;674467812690747200;-999;-2;-232
2021-05-16T08:10:18.766;674467812730244318;-1002;-1;-235
2021-05-16T08:10:18.806;674467812769741436;-1000;0;-233
2021-05-16T08:10:18.845;674467812809238554;-999;0;-232
2021-05-16T08:10:18.885;674467812848735672;-1000;1;-232
2021-05-16T08:10:18.924;674467812888232790;-999;-2;-234
2021-05-16T08:10:18.964;674467812927729908;-998;-2;-236
2021-05-16T08:10:19.003;674467812967227026;-998;1;-233
2021-05-16T08:10:19.043;674467813006724144;-999;5;-231
2021-05-16T08:10:19.082;674467813046221262;-999;7;-230
2021-05-16T08:10:19.122;674467813085718380;-998;5;-230
2021-05-16T08:10:19.161;674467813125215498;-999;5;-228
2021-05-16T08:10:19.201;674467813164712616;-998;3;-231
2021-05-16T08:10:19.240;674467813204209734;-996;2;-234
2021-05-16T08:10:19.280;674467813243706852;-996;4;-232
2021-05-16T08:10:19.319;674467813283203970;-1000;4;-229
2021-05-16T08:10:19.359;674467813322694456;-1001;3;-230
2021-05-16T08:10:19.398;674467813362184926;-1000;2;-231
2021-05-16T08:10:19.438;674467813401675396;-1000;3;-231
2021-05-16T08:10:19.477;674467813441165866;-1000;3;-235
2021-05-16T08:10:19.517;674467813480656336;-1003;2;-236
2021-05-16T08:10:19.556;674467813520146806;-1004;3;-233
2021-05-16T08:10:19.596;674467813559637276;-1000;2;-231
2021-05-16T08:10:19.635;674467813599127746;-1000;1;-231
2021-05-16T08:10:19.675;674467813638618216;-1001;1;-231
2021-05-16T08:10:19.714;674467813678108686;-1001;0;-230
2021-05-16T08:10:19.754;674467813717599156;-1002;1;-229
2021-05-16T08:10:19.793;674467813757089626;-1003;3;-229
2021-05-16T08:10:19.833;674467813796580096;-1001;3;-229
2021-05-16T08:10:19.872;674467813836070566;-1000;5;-228
2021-05-16T08:10:19.912;674467813875561036;-999;6;-231
2021-05-16T08:10:19.951;674467813915051506;-996;5;-233
2021-05-16T08:10:19.991;674467813954541976;-998;4;-232
2021-05-16T08:10:20.030;674467813994032446;-1001;4;-228
2021-05-16T08:10:20.070;674467814033522916;-1000;2;-227
2021-05-16T08:10:20.109;674467814073013386;-998;0;-229
2021-05-16T08:10:20.149;674467814112503856;-998;2;-227
2021-05-16T08:10:20.188;674467814151994326;-998;2;-227
2021-05-16T08:10:20.228;674467814191484796;-1003;0;-231
2021-05-16T08:10:20.267;674467814230975266;-1004;-1;-232
2021-05-16T08:10:20.307;674467814270465736;-999;0;-228
2021-05-16T08:10:20.346;674467814309956206;-999;4;-226
2021-05-16T08:10:20.386;674467814349446676;-999;5;-228
2021-05-16T08:10:20.425;674467814388937146;-999;3;-230
2021-05-16T08:10:20.465;674467814428427616;-998;2;-231
2021-05-16T08:10:20.504;674467814467918086;-998;2;-233
2021-05-16T08:10:20.544;674467814507408556;-999;5;-233
2021-05-16T08:10:20.583;674467814546899026;-1001;4;-233
2021-05-16T08:10:20.622;674467814586389496;-1000;-1;-238
2021-05-16T08:10:20.662;674467814625879966;-997;-1;-239
2021-05-16T08:10:20.701;674467814665370436;-997;3;-235
2021-05-16T08:10:20.741;674467814704860906;-999;3;-235
2021-05-16T08:10:20.780;674467814744342395;-1001;3;-233
2021-05-16T08:10:20.820;674467814783823852;-1001;2;-232
2021-05-16T08:10:20.859;674467814823305309;-1003;0;-231
2021-05-16T08:10:20.899;674467814862786766;-1002;0;-233
2021-05-16T08:10:20.938;674467814902268223;-1007;0;-236
2021-05-16T08:10:20.978;674467814941749680;-1008;2;-234
2021-05-16T08:10:21.017;674467814981231137;-1004;4;-230
2021-05-16T08:10:21.057;674467815020712594;-1002;7;-229
2021-05-16T08:10:21.096;674467815060194051;-1000;6;-230
2021-05-16T08:10:21.136;674467815099675508;-999;4;-232
2021-05-16T08:10:21.175;674467815139156965;-1000;6;-233
2021-05-16T08:10:21.215;674467815178638422;-1002;5;-230
2021-05-16T08:10:21.254;674467815218119879;-1002;3;-230
2021-05-16T08:10:21.294;674467815257601336;-1000;5;-229
2021-05-16T08:10:21.333;674467815297082793;-998;5;-229
2021-05-16T08:10:21.373;674467815336564250;-997;5;-231
2021-05-16T08:10:21.412;674467815376045707;-998;5;-230
2021-05-16T08:10:21.452;674467815415527164;-1001;3;-229
2021-05-16T08:10:21.491;674467815455008621;-1003;0;-230
2021-05-16T08:10:21.531;674467815494490078;-1000;3;-230
2021-05-16T08:10:21.570;674467815533971535;-996;6;-231
2021-05-16T08:10:21.610;674467815573452992;-997;3;-234
2021-05-16T08:10:21.649;674467815612934449;-999;2;-233
2021-05-16T08:10:21.689;674467815652415906;-998;1;-231
2021-05-16T08:10:21.728;674467815691897363;-998;0;-230
2021-05-16T08:10:21.767;674467815731378820;-1000;2;-227
2021-05-16T08:10:21.807;674467815770860277;-1002;2;-229
2021-05-16T08:10:21.846;674467815810341734;-1001;0;-232
2021-05-16T08:10:21.886;674467815849823191;-1000;5;-233
2021-05-16T08:10:21.925;674467815889304648;-1001;6;-234
2021-05-16T08:10:21.965;674467815928786105;-1000;4;-234
2021-05-16T08:10:22.004;674467815968267562;-997;4;-234
2021-05-16T08:10:22.044;674467816007749019;-997;5;-232
2021-05-16T08:10:22.083;674467816047230476;-996;3;-232
2021-05-16T08:10:22.123;674467816086711933;-996;0;-236
2021-05-16T08:10:22.162;674467816126193390;-998;5;-236
2021-05-16T08:10:22.202;674467816165655131;-1002;5;-232
2021-05-16T08:10:22.241;674467816205116868;-1005;3;-228
2021-05-16T08:10:22.281;674467816244578605;-1003;5;-229
2021-05-16T08:10:22.320;674467816284040342;-1000;3;-229
2021-05-16T08:10:22.360;674467816323502079;-1000;3;-231
2021-05-16T08:10:22.399;674467816362963816;-1002;5;-233
2021-05-16T08:10:22.439;674467816402425553;-1001;5;-234
2021-05-16T08:10:22.478;674467816441887290;-999;3;-234
2021-05-16T08:10:22.517;674467816481349027;-1002;1;-232
2021-05-16T08:10:22.557;674467816520810764;-1002;2;-231
2021-05-16T08:10:22.596;674467816560272501;-999;2;-231
2021-05-16T08:10:22.636;674467816599734238;-997;4;-230
2021-05-16T08:10:22.675;674467816639195975;-998;7;-230
2021-05-16T08:10:22.715;674467816678657712;-1000;7;-230
2021-05-16T08:10:22.754;674467816718119449;-999;6;-232
2021-05-16T08:10:22.794;674467816757581186;-997;6;-231
2021-05-16T08:10:22.833;674467816797042923;-996;6;-231
2021-05-16T08:10:22.873;674467816836504660;-1003;5;-234
2021-05-16T08:10:22.912;674467816875966397;-1007;3;-227
2021-05-16T08:10:22.952;674467816915428134;-1002;4;-223
2021-05-16T08:10:22.991;674467816954889871;-1001;4;-226
2021-05-16T08:10:23.030;674467816994351608;-1001;4;-226
2021-05-16T08:10:23.070;674467817033813345;-1000;6;-230
2021-05-16T08:10:23.109;674467817073275082;-998;5;-230
2021-05-16T08:10:23.149;674467817112736819;-997;4;-230
2021-05-16T08:10:23.188;674467817152198556;-997;3;-232
2021-05-16T08:10:23.228;674467817191660293;-997;0;-235
2021-05-16T08:10:23.267;674467817231122030;-997;2;-237
2021-05-16T08:10:23.307;674467817270583767;-998;6;-237
2021-05-16T08:10:23.346;674467817310045504;-999;5;-232
2021-05-16T08:10:23.386;674467817349507241;-998;2;-229
2021-05-16T08:10:23.425;674467817388968978;-997;2;-232
2021-05-16T08:10:23.465;674467817428430715;-997;4;-232
2021-05-16T08:10:23.504;674467817467892452;-998;4;-234
2021-05-16T08:10:23.543;674467817507354189;-999;2;-235
2021-05-16T08:10:23.583;674467817546815926;-1000;3;-234
2021-05-16T08:10:23.622;674467817586280639;-1000;4;-231
2021-05-16T08:10:23.662;674467817625745320;-1001;6;-231
2021-05-16T08:10:23.701;674467817665210001;-1005;4;-237
2021-05-16T08:10:23.741;674467817704674682;-1003;-1;-240
2021-05-16T08:10:23.780;674467817744139363;-1000;-3;-239
2021-05-16T08:10:23.820;674467817783604044;-999;-1;-236
2021-05-16T08:10:23.859;674467817823068725;-1002;1;-230
2021-05-16T08:10:23.899;674467817862533406;-1004;3;-228
2021-05-16T08:10:23.938;674467817901998087;-1000;4;-228
2021-05-16T08:10:23.978;674467817941462768;-998;2;-230
2021-05-16T08:10:24.017;674467817980927449;-999;1;-233
2021-05-16T08:10:24.056;674467818020392130;-1005;0;-235
2021-05-16T08:10:24.096;674467818059856811;-1008;1;-235
2021-05-16T08:10:24.135;674467818099321492;-1006;2;-231
2021-05-16T08:10:24.175;674467818138786173;-1005;4;-227
2021-05-16T08:10:24.214;674467818178250854;-1004;2;-229
2021-05-16T08:10:24.254;674467818217715535;-1003;1;-231
2021-05-16T08:10:24.293;674467818257180216;-1002;1;-229
2021-05-16T08:10:24.333;674467818296644897;-1000;0;-225
2021-05-16T08:10:24.372;674467818336109578;-1001;2;-222
2021-05-16T08:10:24.412;674467818375574259;-1003;4;-222
2021-05-16T08:10:24.451;674467818415038940;-1001;2;-219
2021-05-16T08:10:24.491;674467818454503621;-998;0;-214
2021-05-16T08:10:24.530;674467818493968302;-998;2;-211
2021-05-16T08:10:24.570;674467818533432983;-998;2;-211
2021-05-16T08:10:24.609;674467818572897664;-1001;1;-211
2021-05-16T08:10:24.648;674467818612362345;-1004;1;-207
2021-05-16T08:10:24.688;674467818651827026;-1006;2;-203
2021-05-16T08:10:24.727;674467818691291707;-1006;5;-203
2021-05-16T08:10:24.767;674467818730756388;-1005;4;-203
2021-05-16T08:10:24.806;674467818770221069;-1007;1;-201
2021-05-16T08:10:24.846;674467818809685750;-1009;0;-197
2021-05-16T08:10:24.885;674467818849150431;-1008;-1;-196
2021-05-16T08:10:24.925;674467818888615112;-1007;-1;-195
2021-05-16T08:10:24.964;674467818928079793;-1009;-1;-194
2021-05-16T08:10:25.004;674467818967544474;-1009;-1;-194
2021-05-16T08:10:25.043;674467819007010672;-1010;-1;-191
2021-05-16T08:10:25.083;674467819046476870;-1008;1;-184
2021-05-16T08:10:25.122;674467819085943068;-1008;3;-177
2021-05-16T08:10:25.162;674467819125409266;-1011;4;-175
2021-05-16T08:10:25.201;674467819164875464;-1011;5;-174
2021-05-16T08:10:25.240;674467819204341662;-1009;5;-175
2021-05-16T08:10:25.280;674467819243807860;-1006;5;-174
2021-05-16T08:10:25.319;674467819283274058;-1007;6;-167
2021-05-16T08:10:25.359;674467819322740256;-1008;4;-164
2021-05-16T08:10:25.398;674467819362206454;-1007;2;-170
2021-05-16T08:10:25.438;674467819401672652;-1012;2;-165
2021-05-16T08:10:25.477;674467819441138850;-1015;0;-158
2021-05-16T08:10:25.517;674467819480605048;-1010;1;-164
2021-05-16T08:10:25.556;674467819520071246;-1008;2;-169
2021-05-16T08:10:25.596;674467819559537444;-1006;2;-167
2021-05-16T08:10:25.635;674467819599003642;-1005;3;-165
2021-05-16T08:10:25.675;674467819638469840;-1004;1;-167
2021-05-16T08:10:25.714;674467819677936038;-1005;0;-169
2021-05-16T08:10:25.754;674467819717402236;-1008;0;-170
2021-05-16T08:10:25.793;674467819756868434;-1009;-1;-172
2021-05-16T08:10:25.832;674467819796334632;-1009;1;-177
2021-05-16T08:10:25.872;674467819835800830;-1008;4;-186
2021-05-16T08:10:25.911;674467819875267028;-1008;7;-196
2021-05-16T08:10:25.951;674467819914733226;-1011;5;-199
2021-05-16T08:10:25.990;674467819954199424;-1009;1;-197
2021-05-16T08:10:26.030;674467819993665622;-1009;1;-196
2021-05-16T08:10:26.069;674467820033131820;-1006;1;-200
2021-05-16T08:10:26.109;674467820072598018;-1005;3;-208
2021-05-16T08:10:26.148;674467820112064216;-1006;5;-208
2021-05-16T08:10:26.188;674467820151530414;-1002;1;-203
2021-05-16T08:10:26.227;674467820190996612;-1000;-1;-204
2021-05-16T08:10:26.267;674467820230462810;-1002;0;-207
2021-05-16T08:10:26.306;674467820269929008;-1003;2;-203
2021-05-16T08:10:26.346;674467820309395206;-1000;4;-199
2021-05-16T08:10:26.385;674467820348861404;-996;4;-199
2021-05-16T08:10:26.424;674467820388327602;-994;3;-200
2021-05-16T08:10:26.464;674467820427787408;-1002;0;-195
2021-05-16T08:10:26.503;674467820467247182;-1010;0;-193
2021-05-16T08:10:26.543;674467820506706956;-1011;1;-201
2021-05-16T08:10:26.582;674467820546166730;-1009;1;-205
2021-05-16T08:10:26.622;674467820585626504;-1007;0;-210
2021-05-16T08:10:26.661;674467820625086278;-1006;2;-209
2021-05-16T08:10:26.701;674467820664546052;-1004;2;-207
2021-05-16T08:10:26.740;674467820704005826;-1006;1;-214
2021-05-16T08:10:26.780;674467820743465600;-1004;1;-219
2021-05-16T08:10:26.819;674467820782925374;-1002;3;-218
2021-05-16T08:10:26.858;674467820822385148;-1002;4;-220
2021-05-16T08:10:26.898;674467820861844922;-1001;2;-225
2021-05-16T08:10:26.937;674467820901304696;-1003;2;-227
2021-05-16T08:10:26.977;674467820940764470;-1005;2;-227
2021-05-16T08:10:27.016;674467820980224244;-1003;2;-228
2021-05-16T08:10:27.056;674467821019684018;-1001;2;-228
2021-05-16T08:10:27.095;674467821059143792;-1004;5;-231
2021-05-16T08:10:27.135;674467821098603566;-1005;6;-233
2021-05-16T08:10:27.174;674467821138063340;-1001;4;-231
2021-05-16T08:10:27.214;674467821177523114;-1000;6;-231
2021-05-16T08:10:27.253;674467821216982888;-999;8;-233
2021-05-16T08:10:27.293;674467821256442662;-997;4;-233
2021-05-16T08:10:27.332;674467821295902436;-998;0;-234
2021-05-16T08:10:27.371;674467821335362210;-998;3;-235
2021-05-16T08:10:27.411;674467821374821984;-998;4;-234
2021-05-16T08:10:27.450;674467821414281758;-998;0;-232
2021-05-16T08:10:27.490;674467821453741532;-1002;-3;-232
2021-05-16T08:10:27.529;674467821493201306;-1008;-3;-232
2021-05-16T08:10:27.569;674467821532661080;-1008;2;-229
2021-05-16T08:10:27.608;674467821572120854;-1006;9;-223
2021-05-16T08:10:27.648;674467821611580628;-1006;12;-223
2021-05-16T08:10:27.687;674467821651040402;-1003;9;-227
2021-05-16T08:10:27.727;674467821690500176;-1000;6;-227
2021-05-16T08:10:27.766;674467821729959950;-999;6;-226
2021-05-16T08:10:27.806;674467821769419724;-1001;7;-225
2021-05-16T08:10:27.845;674467821808879498;-1002;6;-226
2021-05-16T08:10:27.884;674467821848355974;-1001;6;-228
2021-05-16T08:10:27.924;674467821887832434;-1002;8;-227
2021-05-16T08:10:27.963;674467821927308894;-1003;6;-224
2021-05-16T08:10:28.003;674467821966785354;-1002;4;-224
2021-05-16T08:10:28.042;674467822006261814;-1000;4;-226
2021-05-16T08:10:28.082;674467822045738274;-1000;4;-226
2021-05-16T08:10:28.121;674467822085214734;-1001;7;-225
2021-05-16T08:10:28.161;674467822124691194;-999;7;-223
2021-05-16T08:10:28.200;674467822164167654;-1000;6;-220
2021-05-16T08:10:28.240;674467822203644114;-1003;6;-217
2021-05-16T08:10:28.279;674467822243120574;-1003;8;-216
2021-05-16T08:10:28.319;674467822282597034;-1004;9;-216
2021-05-16T08:10:28.358;674467822322073494;-1004;9;-214
2021-05-16T08:10:28.398;674467822361549954;-1003;9;-215
2021-05-16T08:10:28.437;674467822401026414;-1002;5;-216
2021-05-16T08:10:28.477;674467822440502874;-1001;2;-216
2021-05-16T08:10:28.516;674467822479979334;-1000;1;-217
2021-05-16T08:10:28.556;674467822519455794;-1000;-1;-220
2021-05-16T08:10:28.595;674467822558932254;-999;2;-226
2021-05-16T08:10:28.635;674467822598408714;-998;8;-227
2021-05-16T08:10:28.674;674467822637885174;-999;8;-226
2021-05-16T08:10:28.713;674467822677361634;-999;6;-224
2021-05-16T08:10:28.753;674467822716838094;-998;6;-222
2021-05-16T08:10:28.792;674467822756314554;-998;7;-225
2021-05-16T08:10:28.832;674467822795791014;-998;8;-229
2021-05-16T08:10:28.871;674467822835267474;-998;8;-229
2021-05-16T08:10:28.911;674467822874743934;-998;6;-227
2021-05-16T08:10:28.950;674467822914220394;-997;5;-225
2021-05-16T08:10:28.990;674467822953696854;-996;3;-227
2021-05-16T08:10:29.029;674467822993173314;-998;3;-234
2021-05-16T08:10:29.069;674467823032649774;-1001;7;-237
2021-05-16T08:10:29.108;674467823072126234;-999;9;-236
2021-05-16T08:10:29.148;674467823111602694;-1000;10;-235
2021-05-16T08:10:29.187;674467823151079154;-1000;9;-235
2021-05-16T08:10:29.227;674467823190555614;-997;5;-236
2021-05-16T08:10:29.266;674467823230032074;-997;4;-237
2021-05-16T08:10:29.306;674467823269510234;-995;6;-236
2021-05-16T08:10:29.345;674467823308988390;-994;5;-238
2021-05-16T08:10:29.385;674467823348466546;-995;6;-241
2021-05-16T08:10:29.424;674467823387944702;-995;8;-243
2021-05-16T08:10:29.464;674467823427422858;-993;6;-245
2021-05-16T08:10:29.503;674467823466901014;-994;6;-246
2021-05-16T08:10:29.542;674467823506379170;-993;7;-249
2021-05-16T08:10:29.582;674467823545857326;-993;9;-253
2021-05-16T08:10:29.621;674467823585335482;-995;10;-257
2021-05-16T08:10:29.661;674467823624813638;-996;6;-258
2021-05-16T08:10:29.700;674467823664291794;-996;6;-257
2021-05-16T08:10:29.740;674467823703769950;-997;8;-259
2021-05-16T08:10:29.779;674467823743248106;-996;7;-262
2021-05-16T08:10:29.819;674467823782726262;-994;3;-263
2021-05-16T08:10:29.858;674467823822204418;-993;2;-261
2021-05-16T08:10:29.898;674467823861682574;-995;2;-263
2021-05-16T08:10:29.937;674467823901160730;-996;-1;-267
2021-05-16T08:10:29.977;674467823940638886;-995;-1;-270
2021-05-16T08:10:30.016;674467823980117042;-995;4;-269
2021-05-16T08:10:30.056;674467824019595198;-998;4;-261
